section,title,date,url
Notifications,"Reserve Bank Of India (Local Area Banks - Responsible Business Conduct) Amendment Directions, 2025","Dec 04, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13176
Notifications,"Reserve Bank Of India (Regional Rural Banks - Responsible Business Conduct) Amendment Directions, 2025","Dec 04, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13177
Notifications,"Reserve Bank Of India (Urban Co-Operative Banks - Responsible Business Conduct) Amendment Directions, 2025","Dec 04, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13178
Notifications,"Reserve Bank Of India (Rural Co-Operative Banks - Responsible Business Conduct) Amendment Directions, 2025","Dec 04, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13179
Notifications,Compliance With Know Your Customer (KYC) Norms,"Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13171
Notifications,Compliance With Know Your Customer (KYC) Norms,"Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13169
Notifications,"Reserve Bank Of India (Rural Co-Operative Banks – Miscellaneous) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13202
Notifications,"Reserve Bank Of India (Urban Co-Operative Banks - Branch Authorisation) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13204
Notifications,"Reserve Bank Of India (Credit Information Companies – Managing Risks In Outsourcing) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12925
Notifications,"Reserve Bank Of India (Credit Information Companies) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12926
Notifications,"Reserve Bank Of India (Asset Reconstruction Companies – Know Your Customer) Directions, 2025 (Updated As On December 29, 2025)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12927
Notifications,"Reserve Bank Of India (Asset Reconstruction Companies – Credit Information Reporting) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12929
Notifications,"Reserve Bank Of India (Asset Reconstruction Companies) Directions, 2025 (Updated As On March 10, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12930
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies – Miscellaneous) Directions, 2025 (Updated As On February 26, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12931
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies – Microfinance Institution) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12933
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies – Peer To Peer Lending Platform) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12934
Notifications,"Reserve Bank Of India (Mortgage Guarantee Companies) Directions, 2025 (Updated As On March 10, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12935
Notifications,"Reserve Bank Of India (Core Investment Companies) Directions, 2025 (Updated As On March 10, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12937
Notifications,"Reserve Bank Of India (Standalone Primary Dealers) Directions, 2025 (Updated As On March 10, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12938
Notifications,"Reserve Bank Of India (Housing Finance Companies) Directions, 2025 (Updated As On April 15, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12939
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies – Managing Risks In Outsourcing) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12941
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies – Know Your Customer) Directions, 2025 (Updated As On December 29, 2025)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12943
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies – Securitisation Transactions) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12951
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies - Transfer And Distribution Of Credit Risk) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12952
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies – Credit Risk Management) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12954
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies – Credit Information Reporting) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12955
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies – Credit Cards: Issuance And Conduct) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12956
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies – Credit Facilities) Directions, 2025 (Updated As On April 1, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12957
Notifications,"Reserve Bank Of India (Non-Banking Financial Companies – Registration, Exemptions And Framework For Scale Based Regulation) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12965
Notifications,"Reserve Bank Of India (All India Financial Institutions – Managing Risks In Outsourcing) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12967
Notifications,"Reserve Bank Of India (All India Financial Institutions – Know Your Customer) Directions, 2025 (Updated As On December 29, 2025)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12969
Notifications,"Reserve Bank Of India (All India Financial Institutions – Securitisation Transactions) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12976
Notifications,"Reserve Bank Of India (All India Financial Institutions – Transfer And Distribution Of Credit Risk) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12977
Notifications,"Reserve Bank Of India (All India Financial Institutions – Credit Information Reporting) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12980
Notifications,"Reserve Bank Of India (All India Financial Institutions – Credit Facilities) Directions, 2025 (Updated As On April 1, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12981
Notifications,"Reserve Bank Of India (Rural Co-Operative Banks – Managing Risks In Outsourcing) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12986
Notifications,"Reserve Bank Of India (Rural Co-Operative Banks – Responsible Business Conduct) Directions, 2025 (Updated As On April 1, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12987
Notifications,"Reserve Bank Of India (Rural Co-Operative Banks – Know Your Customer) Directions, 2025 (Updated As On December 29, 2025)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12988
Notifications,"Reserve Bank Of India (Rural Co-Operative Banks – Resolution Of Stressed Assets) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12992
Notifications,"Reserve Bank Of India (Rural Co-Operative Banks – Transfer And Distribution Of Credit Risk) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12997
Notifications,"Reserve Bank Of India (Rural Co-Operative Banks – Credit Risk Management) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12999
Notifications,"Reserve Bank Of India (Rural Co-Operative Banks – Credit Information Reporting) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13000
Notifications,"Reserve Bank Of India (Rural Co-Operative Banks – Debit Cards: Issuance And Conduct) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13001
Notifications,"Reserve Bank Of India (Rural Co-Operative Banks – Credit Facilities) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13002
Notifications,"Reserve Bank Of India (Urban Co-Operative Banks – Miscellaneous) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13011
Notifications,"Reserve Bank Of India (Urban Co-Operative Banks – Managing Risks In Outsourcing) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13012
Notifications,"Reserve Bank Of India (Urban Co-Operative Banks – Responsible Business Conduct) Directions, 2025 (Updated As On April 1, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13013
Notifications,"Reserve Bank Of India (Urban Co-Operative Banks – Know Your Customer) Directions, 2025 (Updated As On December 29, 2025)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13014
Notifications,"Reserve Bank Of India (Urban Co-Operative Banks – Transfer And Distribution Of Credit Risk) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13023
Notifications,"Reserve Bank Of India (Urban Co-Operative Banks – Credit Risk Management) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13025
Notifications,"Reserve Bank Of India (Urban Co-Operative Banks – Credit Information Reporting) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13026
Notifications,"Reserve Bank Of India (Urban Co-Operative Banks – Credit Cards And Debit Cards: Issuance And Conduct) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13027
Notifications,"Reserve Bank Of India (Urban Co-Operative Banks – Credit Facilities) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13028
Notifications,"Reserve Bank Of India (Regional Rural Banks – Miscellaneous) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13038
Notifications,"Reserve Bank Of India (Regional Rural Banks – Responsible Business Conduct) Directions, 2025 (Updated As On April 1, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13039
Notifications,"Reserve Bank Of India (Regional Rural Banks – Know Your Customer) Directions, 2025 (Updated As On December 29, 2025)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13040
Notifications,"Reserve Bank Of India (Regional Rural Banks – Transfer And Distribution Of Credit Risk) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13048
Notifications,"Reserve Bank Of India (Regional Rural Banks – Credit Risk Management) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13050
Notifications,"Reserve Bank Of India (Regional Rural Banks – Credit Information Reporting) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13051
Notifications,"Reserve Bank Of India (Regional Rural Banks – Credit Cards And Debit Cards: Issuance And Conduct) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13052
Notifications,"Reserve Bank Of India (Regional Rural Banks – Credit Facilities) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13053
Notifications,"Reserve Bank Of India (Regional Rural Banks – Branch Authorisation) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13060
Notifications,"Reserve Bank Of India (Local Area Banks – Miscellaneous) Directions, 2025 (Updated As On April 27, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13061
Notifications,"Reserve Bank Of India (Local Area Banks – Managing Risks In Outsourcing) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13062
Notifications,"Reserve Bank Of India (Local Area Banks – Responsible Business Conduct) Directions, 2025 (Updated As On April 1, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13063
Notifications,"Reserve Bank Of India (Local Area Banks – Know Your Customer) Directions, 2025 (Updated As On December 29, 2025)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13064
Notifications,"Reserve Bank Of India (Local Area Banks – Transfer And Distribution Of Credit Risk) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13073
Notifications,"Reserve Bank Of India (Local Area Banks – Credit Risk Management) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13075
Notifications,"Reserve Bank Of India (Local Area Banks – Credit Information Reporting) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13076
Notifications,"Reserve Bank Of India (Local Area Banks – Debit Cards: Issuance And Conduct) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13077
Notifications,"Reserve Bank Of India (Local Area Banks – Credit Facilities) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13078
Notifications,"Reserve Bank Of India (Local Area Banks – Branch Authorisation) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13084
Notifications,"Reserve Bank Of India (Local Area Banks – Voluntary Amalgamation) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13085
Notifications,"Reserve Bank Of India (Payments Banks – Miscellaneous) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13087
Notifications,"Reserve Bank Of India (Payments Banks – Managing Risks In Outsourcing) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13088
Notifications,"Reserve Bank Of India (Payments Banks – Responsible Business Conduct) Directions, 2025 (Updated As On April 1, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13089
Notifications,"Reserve Bank Of India (Payments Banks – Know Your Customer) Directions, 2025 (Updated As On December 29, 2025)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13090
Notifications,"Reserve Bank Of India (Payments Banks – Debit Cards: Issuance And Conduct) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13095
Notifications,"Reserve Bank Of India (Payments Banks – Branch Authorisation) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13102
Notifications,"Reserve Bank Of India (Payments Banks – Voluntary Amalgamation) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13103
Notifications,"Reserve Bank Of India (Small Finance Banks – Miscellaneous) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13105
Notifications,"Reserve Bank Of India (Small Finance Banks – Managing Risks In Outsourcing) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13107
Notifications,"Reserve Bank Of India (Small Finance Banks – Responsible Business Conduct) Directions, 2025 (Updated As On April 1, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13108
Notifications,"Reserve Bank Of India (Small Finance Banks – Know Your Customer) Directions, 2025 (Updated As On December 29, 2025)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13109
Notifications,"Reserve Bank Of India (Small Finance Banks – Transfer And Distribution Of Credit Risk) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13119
Notifications,"Reserve Bank Of India (Small Finance Banks – Credit Risk Management) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13121
Notifications,"Reserve Bank Of India (Small Finance Banks – Credit Information Reporting) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13122
Notifications,"Reserve Bank Of India (Small Finance Banks – Credit Cards And Debit Cards: Issuance And Conduct) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13123
Notifications,"Reserve Bank Of India (Small Finance Banks – Credit Facilities) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13124
Notifications,"Reserve Bank Of India (Small Finance Banks – Branch Authorisation) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13132
Notifications,"Reserve Bank Of India (Small Finance Banks - Voluntary Amalgamation) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13133
Notifications,"Reserve Bank Of India (Small Finance Banks – Licensing) Guidelines, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13135
Notifications,"Reserve Bank Of India (Commercial Banks – Miscellaneous) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13136
Notifications,"Reserve Bank Of India (Commercial Banks – Forthcoming Instructions) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13137
Notifications,"Reserve Bank Of India (Commercial Banks – Managing Risks In Outsourcing) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13139
Notifications,"Reserve Bank Of India (Commercial Banks – Responsible Business Conduct) Directions, 2025 (Updated As On April 1, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13140
Notifications,"Reserve Bank Of India (Commercial Banks – Know Your Customer) Directions, 2025 (Updated As On December 29, 2025)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13141
Notifications,"Reserve Bank Of India (Commercial Banks – Securitisation Transactions) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13150
Notifications,"Reserve Bank Of India (Commercial Banks - Transfer And Distribution Of Credit Risk) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13151
Notifications,"Reserve Bank Of India (Commercial Banks – Credit Risk Management) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13153
Notifications,"Reserve Bank Of India (Commercial Banks – Credit Information Reporting) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13154
Notifications,"Reserve Bank Of India (Commercial Banks – Credit Cards And Debit Cards: Issuance And Conduct) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13155
Notifications,"Reserve Bank Of India (Commercial Banks – Credit Facilities) Directions, 2025 (Updated As On April 01, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13156
Notifications,"Reserve Bank Of India (Commercial Banks - Branch Authorisation) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13164
Notifications,"Reserve Bank Of India (Commercial Banks – Voluntary Amalgamation) Directions, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13165
Notifications,"Reserve Bank Of India (Setting Up Of Wholly Owned Subsidiaries By Foreign Banks) Guidelines, 2025 (Updated As On April 1, 2026)","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13167
Notifications,"Reserve Bank Of India (Universal Banks – Licensing) Guidelines, 2025","Nov 28, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=13168
Notifications,"Implementation Of Section 51A Of UAPA,1967: Updates To UNSC’S 1267/1989 ISIL (Da'Esh) & Al-Qaida Sanctions List: Delisting Of 02 Entries","Nov 14, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12922
Notifications,"Implementation Of Section 51A Of UAPA,1967: Updates To UNSC’S 1267/ 1989 ISIL (Da'Esh) & Al-Qaida Sanctions List: Amendments To 01 Entry","Oct 24, 2025",https://rbi.org.in/scripts/NotificationUser.aspx?Mode=0&Id=12918
